Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-03-02 00:00:00,Croatia,Croatia,HR,157.28,194.38,72.96,62.85,entsoe.eu
2024-03-03 00:00:00,Croatia,Croatia,HR,135.02,174.11,74.37,66.77,entsoe.eu
2024-03-04 00:00:00,Croatia,Croatia,HR,199.25,231.27,68.14,66.95,entsoe.eu
2024-03-05 00:00:00,Croatia,Croatia,HR,223.19,251.49,65.40,64.18,entsoe.eu
2024-03-06 00:00:00,Croatia,Croatia,HR,219.80,247.46,66.34,64.51,entsoe.eu
2024-03-07 00:00:00,Croatia,Croatia,HR,150.06,179.54,74.10,71.77,entsoe.eu
2024-03-08 00:00:00,Croatia,Croatia,HR,169.76,206.47,70.44,64.04,entsoe.eu
2024-03-09 00:00:00,Croatia,Croatia,HR,126.56,160.86,77.52,64.87,entsoe.eu
2024-03-10 00:00:00,Croatia,Croatia,HR,120.08,149.99,78.95,70.30,entsoe.eu
2024-03-11 00:00:00,Croatia,Croatia,HR,217.00,235.59,69.52,68.41,entsoe.eu
2024-03-12 00:00:00,Croatia,Croatia,HR,214.44,230.12,70.10,69.74,entsoe.eu
2024-03-13 00:00:00,Croatia,Croatia,HR,185.66,198.83,73.84,72.17,entsoe.eu
2024-03-14 00:00:00,Croatia,Croatia,HR,169.01,183.42,75.52,71.49,entsoe.eu
2024-03-15 00:00:00,Croatia,Croatia,HR,158.39,189.84,73.58,62.79,entsoe.eu
2024-03-16 00:00:00,Croatia,Croatia,HR,154.46,193.10,73.87,55.56,entsoe.eu
2024-03-17 00:00:00,Croatia,Croatia,HR,145.02,179.71,74.54,63.59,entsoe.eu
2024-03-18 00:00:00,Croatia,Croatia,HR,244.15,273.33,63.99,61.34,entsoe.eu
2024-03-19 00:00:00,Croatia,Croatia,HR,167.54,194.90,73.01,72.21,entsoe.eu
2024-03-20 00:00:00,Croatia,Croatia,HR,249.65,283.30,62.38,61.84,entsoe.eu
2024-03-21 00:00:00,Croatia,Croatia,HR,236.40,267.52,63.82,61.21,entsoe.eu
2024-03-22 00:00:00,Croatia,Croatia,HR,191.39,226.13,67.86,64.10,entsoe.eu
2024-03-23 00:00:00,Croatia,Croatia,HR,157.26,199.11,71.28,57.82,entsoe.eu
2024-03-24 00:00:00,Croatia,Croatia,HR,143.70,184.32,73.90,60.48,entsoe.eu
2024-03-25 00:00:00,Croatia,Croatia,HR,217.31,258.42,64.85,63.10,Electricity Maps Estimation; entsoe.eu
2024-03-26 00:00:00,Croatia,Croatia,HR,152.99,187.24,73.45,69.84,Electricity Maps Estimation; entsoe.eu
2024-03-27 00:00:00,Croatia,Croatia,HR,209.27,239.18,67.82,66.61,entsoe.eu
2024-03-28 00:00:00,Croatia,Croatia,HR,160.81,192.22,73.27,70.19,entsoe.eu
2024-03-29 00:00:00,Croatia,Croatia,HR,122.98,151.71,79.08,67.84,entsoe.eu
2024-03-30 00:00:00,Croatia,Croatia,HR,114.65,135.49,82.06,78.70,entsoe.eu
2024-03-31 00:00:00,Croatia,Croatia,HR,123.75,150.34,79.12,76.58,entsoe.eu
2024-04-01 00:00:00,Croatia,Croatia,HR,102.24,131.53,82.20,72.87,entsoe.eu
2024-04-02 00:00:00,Croatia,Croatia,HR,173.92,199.57,74.22,66.93,entsoe.eu
2024-04-03 00:00:00,Croatia,Croatia,HR,224.32,246.00,69.25,65.87,entsoe.eu
2024-04-04 00:00:00,Croatia,Croatia,HR,199.52,223.24,71.37,66.72,entsoe.eu
2024-04-05 00:00:00,Croatia,Croatia,HR,158.39,182.49,76.95,67.95,entsoe.eu
2024-04-06 00:00:00,Croatia,Croatia,HR,141.62,177.64,77.86,64.85,entsoe.eu
2024-04-07 00:00:00,Croatia,Croatia,HR,166.25,199.88,74.35,63.09,entsoe.eu
2024-04-08 00:00:00,Croatia,Croatia,HR,226.67,252.57,67.55,64.56,entsoe.eu
2024-04-09 00:00:00,Croatia,Croatia,HR,195.53,224.13,70.67,65.16,entsoe.eu
2024-04-10 00:00:00,Croatia,Croatia,HR,183.38,209.50,72.65,68.38,entsoe.eu
2024-04-11 00:00:00,Croatia,Croatia,HR,180.83,208.04,73.14,70.06,entsoe.eu
2024-04-12 00:00:00,Croatia,Croatia,HR,180.82,208.86,72.93,67.16,entsoe.eu
2024-04-13 00:00:00,Croatia,Croatia,HR,130.87,164.36,78.57,61.48,entsoe.eu
2024-04-14 00:00:00,Croatia,Croatia,HR,140.32,176.09,77.07,59.71,entsoe.eu
2024-04-15 00:00:00,Croatia,Croatia,HR,162.76,190.91,74.37,68.43,entsoe.eu
2024-04-16 00:00:00,Croatia,Croatia,HR,159.69,190.34,74.75,69.90,entsoe.eu
2024-04-17 00:00:00,Croatia,Croatia,HR,178.42,203.83,73.56,72.05,entsoe.eu
2024-04-18 00:00:00,Croatia,Croatia,HR,158.84,186.12,75.24,70.58,entsoe.eu
2024-04-19 00:00:00,Croatia,Croatia,HR,116.05,147.12,79.95,69.77,entsoe.eu
2024-04-20 00:00:00,Croatia,Croatia,HR,163.87,199.98,73.29,62.04,entsoe.eu
2024-04-21 00:00:00,Croatia,Croatia,HR,111.29,142.13,80.86,69.09,entsoe.eu
2024-04-22 00:00:00,Croatia,Croatia,HR,185.93,215.46,71.24,66.29,entsoe.eu
2024-04-23 00:00:00,Croatia,Croatia,HR,199.33,230.99,69.38,65.23,entsoe.eu
2024-04-24 00:00:00,Croatia,Croatia,HR,217.12,249.17,67.39,63.39,entsoe.eu
2024-04-25 00:00:00,Croatia,Croatia,HR,212.04,250.36,66.79,62.21,entsoe.eu
2024-04-26 00:00:00,Croatia,Croatia,HR,198.67,236.23,69.06,62.56,entsoe.eu
2024-04-27 00:00:00,Croatia,Croatia,HR,154.78,192.69,73.47,62.33,entsoe.eu
2024-04-28 00:00:00,Croatia,Croatia,HR,161.28,202.64,72.12,58.76,entsoe.eu
2024-04-29 00:00:00,Croatia,Croatia,HR,252.71,292.01,61.73,55.03,entsoe.eu
2024-04-30 00:00:00,Croatia,Croatia,HR,249.34,288.90,61.76,54.65,entsoe.eu
2024-05-01 00:00:00,Croatia,Croatia,HR,140.65,176.97,76.14,65.76,entsoe.eu
2024-05-02 00:00:00,Croatia,Croatia,HR,100.76,129.07,82.79,71.65,entsoe.eu
