Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-10-04 00:00:00,Great Britain,Great Britain,GB,104.16,164.57,73.20,56.89, nationalgrideso.com; elexon.co.uk
2024-10-05 00:00:00,Great Britain,Great Britain,GB,48.13,94.20,88.01,69.86, nationalgrideso.com; elexon.co.uk
2024-10-06 00:00:00,Great Britain,Great Britain,GB,72.55,117.93,81.61,64.00, nationalgrideso.com; elexon.co.uk
2024-10-07 00:00:00,Great Britain,Great Britain,GB,115.03,179.08,70.24,53.78, nationalgrideso.com; elexon.co.uk
2024-10-08 00:00:00,Great Britain,Great Britain,GB,109.29,172.66,71.90,55.22, nationalgrideso.com; elexon.co.uk
2024-10-09 00:00:00,Great Britain,Great Britain,GB,90.71,145.00,76.68,60.79, nationalgrideso.com; elexon.co.uk
2024-10-10 00:00:00,Great Britain,Great Britain,GB,102.32,159.99,73.60,58.75, nationalgrideso.com; elexon.co.uk
2024-10-11 00:00:00,Great Britain,Great Britain,GB,121.07,187.89,68.52,55.03, nationalgrideso.com; elexon.co.uk
2024-10-12 00:00:00,Great Britain,Great Britain,GB,59.75,98.33,85.08,70.47, nationalgrideso.com; elexon.co.uk
2024-10-13 00:00:00,Great Britain,Great Britain,GB,143.31,213.18,62.99,48.04, nationalgrideso.com; elexon.co.uk
2024-10-14 00:00:00,Great Britain,Great Britain,GB,191.70,278.10,49.99,35.25, nationalgrideso.com; elexon.co.uk
2024-10-15 00:00:00,Great Britain,Great Britain,GB,111.26,172.31,71.12,56.68, nationalgrideso.com; elexon.co.uk
2024-10-16 00:00:00,Great Britain,Great Britain,GB,112.55,172.57,70.62,56.33, nationalgrideso.com; elexon.co.uk
2024-10-17 00:00:00,Great Britain,Great Britain,GB,131.02,201.55,65.94,50.32, nationalgrideso.com; elexon.co.uk
2024-10-18 00:00:00,Great Britain,Great Britain,GB,119.32,185.57,68.81,54.88, nationalgrideso.com; elexon.co.uk
2024-10-19 00:00:00,Great Britain,Great Britain,GB,111.14,178.15,71.60,55.05, nationalgrideso.com; elexon.co.uk
