Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-02-25 00:00:00,North Macedonia,North Macedonia,MK,494.71,555.53,25.15,19.31,entsoe.eu
2024-02-26 00:00:00,North Macedonia,North Macedonia,MK,493.73,552.86,25.88,22.04,entsoe.eu
2024-02-27 00:00:00,North Macedonia,North Macedonia,MK,459.17,518.86,28.64,25.83,entsoe.eu
2024-02-28 00:00:00,North Macedonia,North Macedonia,MK,447.21,510.10,27.87,25.75,entsoe.eu
2024-02-29 00:00:00,North Macedonia,North Macedonia,MK,497.04,557.51,24.47,22.44,entsoe.eu
2024-03-01 00:00:00,North Macedonia,North Macedonia,MK,556.06,603.67,26.83,24.26,entsoe.eu
2024-03-02 00:00:00,North Macedonia,North Macedonia,MK,589.04,638.70,22.37,21.34,entsoe.eu
2024-03-03 00:00:00,North Macedonia,North Macedonia,MK,559.33,607.40,26.43,22.51,entsoe.eu
2024-03-04 00:00:00,North Macedonia,North Macedonia,MK,507.90,566.73,25.12,20.25,entsoe.eu; Electricity Maps Estimation
2024-03-05 00:00:00,North Macedonia,North Macedonia,MK,562.59,611.14,25.74,23.47,entsoe.eu; Electricity Maps Estimation
2024-03-06 00:00:00,North Macedonia,North Macedonia,MK,398.65,440.01,46.66,44.43,entsoe.eu
2024-03-07 00:00:00,North Macedonia,North Macedonia,MK,420.41,466.12,42.84,42.17,entsoe.eu
2024-03-08 00:00:00,North Macedonia,North Macedonia,MK,454.02,500.72,39.14,38.66,entsoe.eu
2024-03-09 00:00:00,North Macedonia,North Macedonia,MK,446.48,489.87,40.32,36.37,entsoe.eu
2024-03-10 00:00:00,North Macedonia,North Macedonia,MK,506.49,551.75,34.04,26.14,entsoe.eu
2024-03-11 00:00:00,North Macedonia,North Macedonia,MK,253.91,291.94,63.62,56.16,entsoe.eu
2024-03-12 00:00:00,North Macedonia,North Macedonia,MK,402.56,445.58,45.59,39.43,entsoe.eu
2024-03-13 00:00:00,North Macedonia,North Macedonia,MK,462.96,509.87,37.17,36.25,entsoe.eu
2024-03-14 00:00:00,North Macedonia,North Macedonia,MK,452.34,514.15,28.05,27.24,entsoe.eu
2024-03-15 00:00:00,North Macedonia,North Macedonia,MK,535.86,581.87,29.65,28.63,entsoe.eu
2024-03-16 00:00:00,North Macedonia,North Macedonia,MK,534.69,582.05,29.73,24.02,entsoe.eu
2024-03-17 00:00:00,North Macedonia,North Macedonia,MK,503.15,548.29,34.17,27.11,entsoe.eu
2024-03-18 00:00:00,North Macedonia,North Macedonia,MK,408.39,465.33,36.74,33.03,entsoe.eu
2024-03-19 00:00:00,North Macedonia,North Macedonia,MK,447.89,507.86,29.31,27.24,entsoe.eu
2024-03-20 00:00:00,North Macedonia,North Macedonia,MK,363.03,420.38,40.03,36.06,entsoe.eu
2024-03-21 00:00:00,North Macedonia,North Macedonia,MK,462.06,523.75,28.34,23.52,entsoe.eu
2024-03-22 00:00:00,North Macedonia,North Macedonia,MK,504.61,564.83,24.94,18.16,entsoe.eu
2024-03-23 00:00:00,North Macedonia,North Macedonia,MK,533.97,581.52,30.54,19.11,entsoe.eu
2024-03-24 00:00:00,North Macedonia,North Macedonia,MK,507.88,553.55,33.65,21.82,entsoe.eu
2024-03-25 00:00:00,North Macedonia,North Macedonia,MK,414.91,459.13,44.27,37.11,entsoe.eu
2024-03-26 00:00:00,North Macedonia,North Macedonia,MK,391.68,432.19,47.80,38.35,entsoe.eu
2024-03-27 00:00:00,North Macedonia,North Macedonia,MK,403.84,452.38,43.19,34.26,entsoe.eu
2024-03-28 00:00:00,North Macedonia,North Macedonia,MK,451.54,496.46,40.27,29.24,entsoe.eu
2024-03-29 00:00:00,North Macedonia,North Macedonia,MK,471.83,515.85,37.64,26.13,entsoe.eu
2024-03-30 00:00:00,North Macedonia,North Macedonia,MK,476.11,520.79,36.83,21.88,entsoe.eu
2024-03-31 00:00:00,North Macedonia,North Macedonia,MK,511.70,557.23,32.42,23.14,entsoe.eu
2024-04-01 00:00:00,North Macedonia,North Macedonia,MK,497.70,543.48,34.60,23.85,entsoe.eu
2024-04-02 00:00:00,North Macedonia,North Macedonia,MK,451.15,494.58,40.42,26.83,entsoe.eu
2024-04-03 00:00:00,North Macedonia,North Macedonia,MK,452.58,501.05,38.78,29.35,entsoe.eu
2024-04-04 00:00:00,North Macedonia,North Macedonia,MK,492.24,541.41,34.00,28.34,entsoe.eu
